amazon_ed_playlist_count,amazon_playlist_count,anghami_followers,anghami_plays,band,boomplay_comments,boomplay_favorites,boomplay_plays,boomplay_ranking_current,boomplay_shares,bs_followers,career_status,cm_artist,cm_artist_rank,cm_tag,code2,current_city,de_editorial_playlist_total_reach,de_playlist_total_reach,deezer_ed_playlist_count,deezer_ed_playlist_total_reach,deezer_fans,deezer_playlist_count,deezer_playlist_total_reach,facebook_followers,facebook_likes,facebook_talks,fs_likes,fs_talks,genius_pageviews,genre_smart_ordered,genres,hometown_city,image_url,ins_engagement_rate,ins_followers,itunes_ed_playlist_count,itunes_playlist_count,line_music_artist_likes,line_music_likes,line_music_mv_plays,line_music_plays,melon_artist_fans,melon_likes,melon_video_likes,melon_video_views,name,num_am_editorial_playlists,num_am_playlists,num_az_editorial_playlists,num_az_playlists,num_de_editorial_playlists,num_de_playlists,num_sp_editorial_playlists,num_sp_playlists,num_yt_editorial_playlists,num_yt_playlists,pandora_lifetime_stations_added,pandora_lifetime_streams,pandora_listeners_28_day,pronoun,rank_eg,rank_fb,shazam_count,snap_subscribers,songkick_fans,soundcloud_followers,soundcloud_plays,sp_editorial_playlist_total_reach,sp_followers,sp_followers_to_listeners_ratio,sp_listeners_to_followers_ratio,sp_monthly_listeners,sp_playlist_total_reach,sp_popularity,spotify_ed_playlist_count,spotify_ed_playlist_total_reach,spotify_playlist_count,spotify_playlist_total_reach,tiktok_followers,tiktok_likes,tiktok_top_video_views,tiktok_track_posts,ts_followers,ts_likes,ts_tweet_count,twitch_followers,twitch_monthly_viewer_hours,twitch_views,twitch_weekly_viewer_hours,ws_views,ycs_subscribers,ycs_views,youtube_daily_video_views,youtube_ed_playlist_count,youtube_ed_playlist_total_reach,youtube_monthly_video_views,youtube_playlist_count,youtube_playlist_total_reach,yt_editorial_playlist_total_reach,yt_playlist_total_reach
,,2,336,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 68, ""trend"": ""steady"", ""trend_score"": 82}",4097292,489557,"[501175, 501815, 501261, 501146, 501124, 501176, 503615, 503594]",DE,,,,,,52,,,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 501261}, {""4"": 501146}, {""5"": 501124}, {""6"": 501176}, {""7"": 503615}, {""8"": 503594}]","house, tech house, acidcore, dance, electronic, techno, german dance, german electronic",,https://i.scdn.co/image/ab6761610000e5eb499aa377adc931e72acca46d,,,,,,,,,,,,,mexCalito,,,,,,,0,938,,,2,2,,he/him,368844,770891,4087,,,,,0,1533,1.176516,0.849967,1303,106297,6,0,0,938,106297,,,414387,6,,,,,,,,,,,,,,,,,,
,,0,32,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 38, ""trend"": ""gradual decline"", ""trend_score"": 26}",3702053,991839,"[501815, 501175, 501147, 501215, 503263]",CO,Barranquilla,0,3831,0,0,14,1,3831,,,,,,,"[{""1"": 501815}, {""2"": 501175}, {""3"": 501147}, {""4"": 501215}, {""5"": 503263}]","tech house, house, latin, latin dance, latin electronic",,https://i.scdn.co/image/ab6761610000e5ebc17b589574bfca5564c1bb82,,,,,,,,,,,,,GAGH,,,,,0,1,0,694,,,,37,,he/him,850592,839836,6457,,,,,0,1533,2.108666,0.474234,727,194605,4,0,0,694,194605,,,73625,10,,,,,,,,,,,,,,,,,,
,,9,2541,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 1, ""trend"": ""steady"", ""trend_score"": 1}",1146735,458334,"[501815, 501175, 501146, 501147]",,,,,,,33,,,,,,,,,"[{""1"": 501815}, {""2"": 501175}, {""3"": 501146}, {""4"": 501147}]","tech house, house, dance, latin",,https://i.scdn.co/image/ab6761610000e5eba2a2d229b61ba28ea1fcfa53,,5498,0,2,,,,,,,,,Sven Fields,0,2,,,,,0,2910,,,,,,he/him,381386,549440,25627,,120,,,0,1533,0.18863,5.30137,8127,472340,14,0,0,2910,472340,,,87511,25,,,,,,,,,,,,,,,,,,
,,7,17,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 68, ""trend"": ""decline"", ""trend_score"": 100}",55662,745506,"[501132, 501543, 501120, 501634, 501815, 509416, 509429, 509409, 505380, 509408, 509405, 509407, 40145, 464579]",DK,,0,15,0,0,151,2,15,0,0,0,0,0,,"[{""1"": 501132}, {""2"": 501543}, {""3"": 501120}, {""4"": 501634}, {""5"": 501815}, {""6"": 509416}, {""7"": 509429}, {""8"": 509409}, {""9"": 505380}, {""10"": 509408}, {""11"": 509405}, {""12"": 509407}, {""13"": 40145}, {""14"": 464579}]","alternative, indie folk, pop, metalcore, tech house, danish alternative, danish dance, danish electronic, danish folk, danish metal, danish pop, danish rock",,https://i.scdn.co/image/ab6761610000e5eb6c36f2d99b1252849deb53aa,,,2,4,,,,,,,,,Chorus Grant,2,4,,,0,2,0,306,,,,7252,1,he/him,2458212,449078,2273,,946,219,,0,1532,5.632353,0.177546,272,18090,2,0,0,306,18090,,,187,1,,,,,,,,,10,349,,,,,,,,
,,24,318,False,0,0,,99000,0,,"{""stage"": ""developing"", ""stage_score"": 3, ""trend"": ""steady"", ""trend_score"": 4}",56886,422749,"[501124, 501146, 501175, 501543, 501815, 501261, 501177, 503615, 503594, 503600, 501494, 503605, 503592]",DE,,,,,,171,,,,,,,,,"[{""1"": 501124}, {""2"": 501146}, {""3"": 501175}, {""4"": 501543}, {""5"": 501815}, {""6"": 501261}, {""7"": 501177}, {""8"": 503615}, {""9"": 503594}, {""10"": 503600}, {""11"": 501494}, {""12"": 503605}, {""13"": 503592}]","electronic, dance, house, indie folk, tech house, acidcore, trance, german dance, german electronic, german folk, german pop, german psychedelic, german rock",,https://i.scdn.co/image/ab6761610000e5eb0d9041e608e22d42764b4fbe,,,1,8,,,,,,,,,Slusnik Luna,1,8,,,,,1,1587,,,,144089,7,he/him,555148,276606,16886,,,,,0,1529,0.255515,3.913669,5984,376140,13,1,0,1587,376140,,,124918,16,,,,,,,,4,,,,,,,,,,
,,23,6417,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 15, ""trend"": ""steady"", ""trend_score"": 90}",1085051,264877,"[501175, 501146, 501815, 501124, 501438, 501388, 501236, 503309, 501233, 503310]",NL,Eindhoven,0,11027,0,0,116,7,11027,1266,1266,0,1266,0,,"[{""1"": 501175}, {""2"": 501146}, {""3"": 501815}, {""4"": 501124}, {""5"": 501438}, {""6"": 501388}, {""7"": 501236}, {""8"": 503309}, {""9"": 501233}, {""10"": 503310}]","house, dance, tech house, electronic, disco house, city pop, european dance, european electronic, european pop, european r&b/soul",,https://i.scdn.co/image/ab6761610000e5ebde4753985cd6cca50072d2e4,14.3638,1279,2,20,,,,,,,,,Elliot Fitch,2,20,,,0,7,1,6835,,,,3968,,he/him,307117,183332,57125,,307,5511,1541,3198,1529,0.090441,11.0569,16906,1564188,20,1,3198,6835,1564188,,,45418,47,112,103,2,,,,,,167,112865,,,,,,,,
,,,,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 0, ""trend"": ""gradual decline"", ""trend_score"": 52}",1703533,680824,"[501179, 501175, 501815, 501440, 503537, 503515]",US,California,,,,,22,,,,,,,,,"[{""1"": 501179}, {""2"": 501175}, {""3"": 501815}, {""4"": 501440}, {""5"": 503537}, {""6"": 503515}]","drum & bass, house, tech house, dnb, us dance, us electronic",,https://i.scdn.co/image/ab6761610000e5ebd6f55d5571259089dec2b109,,,1,1,,,,,,,,,Dust Breaks,1,1,,,,,0,776,,,,,,he/him,682393,561283,1581,,,,,0,1528,0.525086,1.90445,2910,44624,9,0,0,776,44624,,,16063,7,,,,,,,,,,,,,,,,,,
,,9,1311,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 7, ""trend"": ""steady"", ""trend_score"": 16}",1408171,316739,"[501175, 501124, 501815, 503667, 503645, 491605]",FR,,0,3375,0,0,321,3,3375,,,,,,,"[{""1"": 501175}, {""2"": 501124}, {""3"": 501815}, {""4"": 503667}, {""5"": 503645}, {""6"": 491605}]","house, electronic, tech house, french dance, french electronic",,https://i.scdn.co/image/ab6761610000e5eb33cd5b8fdd3c3428f80545b5,,,0,6,,,,,,,,,BOKI,0,6,,,0,3,0,2313,,,41,2134,1,he/him,265572,394122,14348,,,,,0,1528,0.058846,16.993455,25966,733996,23,0,0,2313,733996,,,3818,11,,,,,,,,,,,,,,,,,,
,,17,8659,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 10, ""trend"": ""decline"", ""trend_score"": 100}",6600532,328086,"[501267, 501175, 501815, 503667, 503645]",FR,,0,625,0,0,108,1,625,,,,,,,"[{""1"": 501267}, {""2"": 501175}, {""3"": 501815}, {""4"": 503667}, {""5"": 503645}]","afro house, house, tech house, french dance, french electronic",,https://i.scdn.co/image/ab6761610000e5ebf6e6cd4d220335e9aec04c19,,16108,,,,,,,,,,,Robin Tordjman,,,,,0,1,0,2229,,,,,,he/him,254777,599087,42141,,121,,,0,1524,0.084456,11.840551,18045,542036,20,0,0,2229,542036,,,59544,10,,,,,,,,,,,,,,,,,,
,,76,248,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 85, ""trend"": ""growth"", ""trend_score"": 8}",442728,514741,"[501175, 501815, 501146, 501124, 505564, 501633, 503774, 503285, 501223, 503775]",IN,Bangalore,,,,,197,,,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 501146}, {""4"": 501124}, {""5"": 505564}, {""6"": 501633}, {""7"": 503774}, {""8"": 503285}, {""9"": 501223}, {""10"": 503775}]","house, tech house, dance, electronic, contemporary r&b/soul, melodic techno, indian electronic, south asian electronic, indian dance, indian r&b/soul",,https://i.scdn.co/image/ab6761610000e5eb4d3740600e5048bae09b5271,,,0,1,,,,,,,,,Praveen Achary,0,1,,,,,0,1059,,,,72,,he/him,395411,720454,20394,,252,,,0,1524,1.128053,0.886483,1351,108613,4,0,0,1059,108613,,,,,,,,,,,,,,,,,,,,,,
,,182,116886,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 3, ""trend"": ""steady"", ""trend_score"": 15}",217930,426423,"[501175, 501815, 501633, 501431, 503645, 503309, 503667, 419412]",FR,,,,,,403,,,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 501633}, {""4"": 501431}, {""5"": 503645}, {""6"": 503309}, {""7"": 503667}, {""8"": 419412}]","house, tech house, melodic techno, deep house, french electronic, european electronic, french dance",,https://i.scdn.co/image/ab6761610000e5eb293c12e4aa183f459b464d7f,,1855,0,2,,,,,,,,,Wielki,0,2,,,,,1,2829,,,11,1518,1,he/him,395264,393277,54507,,508,1562,43713,11698,1523,0.198256,5.043992,7682,405857,14,1,11698,2829,405857,,,1229,7,,,,,,,,,,,,,,,,,,
,,,,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 0, ""trend"": ""steady"", ""trend_score"": 57}",264233,638715,"[501146, 501165, 501815, 501121, 501478, 501147]",,,,,,,116,,,,,,,,,"[{""1"": 501146}, {""2"": 501165}, {""3"": 501815}, {""4"": 501121}, {""5"": 501478}, {""6"": 501147}]","dance, gangsta rap, tech house, hip-hop/rap, freestyle, latin",,https://i.scdn.co/image/ab6761610000e5ebef0cd76e46a3e01ebe969da2,,,,,,,,,,,,,Tony Marino,,,,,,,0,473,,,,,,he/him,633450,538668,24296,,249,,,0,1522,0.490651,2.038108,3102,101528,9,0,0,473,101528,,,148529,109787,,,,,,,,,,,,,,,,,,
,,0,10,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 0, ""trend"": ""steady"", ""trend_score"": 85}",1348095,634579,"[501175, 501815]",,,0,2183,0,0,64,1,2183,,,,,,,"[{""1"": 501175}, {""2"": 501815}]","house, tech house",,https://i.scdn.co/image/ab6761610000e5eb9d51af6f6b0e40ed8e5bcec7,,,,,,,,,,,,,REME,,,,,0,1,0,1732,,,,170,1,he/him,536475,653406,13142,,,,,0,1522,0.726145,1.377135,2096,169982,7,0,0,1732,169982,,,60,4,,,,,,,,,,,,,,,,,,
,,0,59,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 40, ""trend"": ""steady"", ""trend_score"": 69}",10258205,1007901,"[501146, 501124, 501120, 501815, 501175, 501236, 503667, 503645, 503641]",FR,,,,,,15,,,4869,4869,0,4869,0,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501120}, {""4"": 501815}, {""5"": 501175}, {""6"": 501236}, {""7"": 503667}, {""8"": 503645}, {""9"": 503641}]","dance, electronic, pop, tech house, house, european dance, french dance, french electronic, french pop",,https://i.scdn.co/image/ab6761610000e5ebe657dc6f9d6d1ad35b72632b,,2420,,,,,,,,,,,Plonux,,,,,,,0,133,,,,,,he/him,,,1618,,,,,0,1522,0.743164,1.345598,2048,35733,8,0,0,133,35733,11,62,,,5,103,33,,,,,,247,15315,,,,,,,,
,,0,33,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 11, ""trend"": ""steady"", ""trend_score"": 31}",3775648,1678699,"[501146, 501124, 501175, 501815, 501147, 501236, 503309]",ES,,,,,,,,,,,,,,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 501815}, {""5"": 501147}, {""6"": 501236}, {""7"": 503309}]","dance, electronic, house, tech house, latin, european dance, european electronic",,https://i.scdn.co/image/ab6761610000e5ebcf1fb4c55bb5b48a8f4772b6,,,,,,,,,,,,,Eric Essebag,,,,,,,0,110,,,,,,he/him,,,750,,,,,0,1521,7.347826,0.136095,207,17247,1,0,0,110,17247,,,,,,,,,,,,,,,,,,,,,,
,,708,1073,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 30, ""trend"": ""steady"", ""trend_score"": 4}",1112097,1097627,"[501175, 503746, 503724, 501146, 501124, 503721, 501815, 501329, 501147, 501215, 503263, 501213]",BR,,0,2588,0,0,534,2,2588,,,,,,,"[{""1"": 501175}, {""2"": 503746}, {""3"": 503724}, {""4"": 501146}, {""5"": 501124}, {""6"": 503721}, {""7"": 501815}, {""8"": 501329}, {""9"": 501147}, {""10"": 501215}, {""11"": 503263}, {""12"": 501213}]","house, brazilian dance, brazilian electronic, dance, electronic, brazilian hip-hop/rap, tech house, brazilian house, latin, latin dance, latin electronic, latin hip-hop/rap",,https://i.scdn.co/image/ab6761610000e5eb9c4b61b9de20a925e1f51f44,,,,,,,,,,,,,Dramaki,,,,,0,2,0,371,,,,112,1,he/him,,,11472,,,,,0,1521,6.311203,0.158448,241,156505,1,0,0,371,156505,,,,,,,,,,,,,,,,,,,,,,
,,0,13336,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 9, ""trend"": ""gradual decline"", ""trend_score"": 67}",4930452,285862,"[501506, 501175, 501146, 501124, 501213, 501815, 462954, 501147]",,,,,,,,,,,,,,,,"[{""1"": 501506}, {""2"": 501175}, {""3"": 501146}, {""4"": 501124}, {""5"": 501213}, {""6"": 501815}, {""7"": 462954}, {""8"": 501147}]","guaracha, house, dance, electronic, latin hip-hop/rap, tech house, latin",,https://i.scdn.co/image/ab6761610000e5eb1a24d71cb7732c3cc97186f0,,,,,,,,,,,,,Dj Camilo Santos,,,,,,,0,1597,,,,,,,236784,390346,53970,,,,,0,1520,0.046992,21.280263,32346,244636,23,0,0,1597,244636,,,24925898,91319,,,,,,,,,,,,,,,,,,
,,,,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 4, ""trend"": ""gradual decline"", ""trend_score"": 45}",9577725,454061,"[501175, 501815, 503537, 503515]",US,,,,,,,,,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 503537}, {""4"": 503515}]","house, tech house, us dance, us electronic",,https://i.scdn.co/image/ab6761610000e5eb7edc384513f98081edd5f443,,,0,1,,,,,,,,,Stoley,0,1,,,,,0,2556,0,1,,,,he/him,387348,513343,13453,,,,,0,1518,0.114385,8.742424,13271,1657878,16,0,0,2556,1657878,,,781,,,,,,,,,,,,,0,0,,1,120415,0,120415
,,0,28,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 12, ""trend"": ""steady"", ""trend_score"": 53}",3975867,1812513,"[501175, 501815, 501146, 501124, 501267, 501147, 503948, 503926]",MX,,,,,,45,,,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 501146}, {""4"": 501124}, {""5"": 501267}, {""6"": 501147}, {""7"": 503948}, {""8"": 503926}]","house, tech house, dance, electronic, afro house, latin, mexican dance, mexican electronic",,https://i.scdn.co/image/ab6761610000e5ebea5aded527f9b75a29b0f899,,,,,,,,,,,,,Xavier Beet,,,,,,,0,105,,,,,,he/him,,,1677,,,,,0,1518,8.295082,0.120553,183,46828,1,0,0,105,46828,,,,,,,,,,,,,,,,,,,,,,
,,187,4345,False,,,,,,,"{""stage"": ""mainstream"", ""stage_score"": 32, ""trend"": ""growth"", ""trend_score"": 55}",3821319,230538,"[501146, 501124, 501175, 501815, 501120, 501456, 501147, 503537, 503515, 503511]",US,,0,8066,0,0,36,4,8066,,,,,,199315,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 501815}, {""5"": 501120}, {""6"": 501456}, {""7"": 501147}, {""8"": 503537}, {""9"": 503515}, {""10"": 503511}]","dance, electronic, house, tech house, pop, edm, latin, us dance, us electronic, us pop",,https://i.scdn.co/image/ab6761610000e5ebd13b0c94bbba903d8ea15cc6,,,1,2,,,,,,,,,Tom Kenny,1,2,,,0,4,0,14627,0,1,202,51,,he/him,236040,188818,14303,,,,,0,1515,0.058678,17.042244,25819,1841278,38,0,0,14627,1841278,,,65244541,38326,,,,,,,,,,,,0,0,,1,478046,0,478046
,,1,759,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 81, ""trend"": ""growth"", ""trend_score"": 82}",147029,173449,"[501175, 501815, 503590, 503568]",GB,,0,26751,0,0,61,5,26751,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 503590}, {""4"": 503568}]","house, tech house, uk dance, uk electronic",,https://i.scdn.co/image/ab6761610000e5ebdf705b44ebebe769c7baa375,,,1,2,,,,,,,,,Calle Lebraun,1,2,,,0,5,0,1532,,,,3,,he/him,141248,343768,29580,,,,,0,1514,0.035263,28.358653,42935,485624,28,0,0,1532,485624,,,237305,962,,,,,,,,,,,,,,,,,,
,,4,61,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 13, ""trend"": ""growth"", ""trend_score"": 15}",1468195,522293,"[501175, 501815, 503537, 503515]",US,,0,4121,0,0,17,3,4121,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 503537}, {""4"": 503515}]","house, tech house, us dance, us electronic",,https://i.scdn.co/image/ab6761610000e5eb4672d1c9a138e332a86ab28f,,,0,4,,,,,,,,,Skonka,0,4,,,0,3,0,1607,,,,280,3,he/him,515989,444665,7541,,76,,,0,1514,0.283733,3.524439,5336,755414,12,0,0,1607,755414,,,,,,,,,,,,,,,,,,,,,,
,,12,6283,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 14, ""trend"": ""steady"", ""trend_score"": 36}",782707,277917,"[501175, 501267, 501146, 501124, 501815, 501633, 504107, 504086]",TR,,,,,,19,,,,,,,,,"[{""1"": 501175}, {""2"": 501267}, {""3"": 501146}, {""4"": 501124}, {""5"": 501815}, {""6"": 501633}, {""7"": 504107}, {""8"": 504086}]","house, afro house, dance, electronic, tech house, melodic techno, turkish dance, turkish electronic",,https://i.scdn.co/image/ab6761610000e5ebee02dc0479583da4592266e4,,,,,,,,,,,,,Samet Gunal,,,,,,,2,3332,,,,23,,he/him,265285,252332,37725,,176,,,84378,1513,0.082954,12.054858,18239,3327595,19,2,84378,3332,3327595,,,,37,,,,,,,,,,,,,,,,,,
,,1,235,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 45, ""trend"": ""growth"", ""trend_score"": 14}",1452935,1028140,"[501815, 501175, 501147, 503537, 503515]",US,,,,,,56,,,,,,,,,"[{""1"": 501815}, {""2"": 501175}, {""3"": 501147}, {""4"": 503537}, {""5"": 503515}]","tech house, house, latin, us dance, us electronic",Anaheim,https://i.scdn.co/image/ab6761610000e5eb0b910532e203dd596cc54007,,11645,,,,,,,,,,,Alex Vela,,,,,,,0,293,,,12,53,3,he/him,,,8420,,,1731,59447,0,1511,3.694377,0.270682,409,28892,2,0,0,293,28892,,,,,,,,,,,,,,,,,,,,,,
,,2,96,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 32, ""trend"": ""gradual decline"", ""trend_score"": 51}",9299026,1106984,"[501175, 501146, 501124, 501815, 504400, 501431, 501442, 507781, 501177, 503361, 503375, 503353, 503359, 503349, 503364, 9903, 79349]",IL,,,,,,13,,,738,738,1,738,1,,"[{""1"": 501175}, {""2"": 501146}, {""3"": 501124}, {""4"": 501815}, {""5"": 504400}, {""6"": 501431}, {""7"": 501442}, {""8"": 507781}, {""9"": 501177}, {""10"": 503361}, {""11"": 503375}, {""12"": 503353}, {""13"": 503359}, {""14"": 503349}, {""15"": 503364}, {""16"": 9903}, {""17"": 79349}]","house, dance, electronic, tech house, regional mexican, deep house, dream pop, progressive house, trance, mena alternative, mena dance, mena electronic, mena folk, mena pop, mena psychedelic",,https://i.scdn.co/image/ab6761610000e5ebac3ecc3d70d4db7deecc23b1,,474,,,,,,,,,,,TomDan,,,,,,,0,941,,,,,,he/him,,,1587,,,327,7921,0,1508,1.058989,0.944297,1424,853157,6,0,0,941,853157,78,963,1468,6,68,82,241,,,,,,2400,228526,,,,,,,,
,,45,4763,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 4, ""trend"": ""growth"", ""trend_score"": 97}",3484512,870197,"[501146, 501120, 501815, 501124, 501175, 501147, 503667, 503645, 503641]",FR,,,,,,155,,,,,,,,,"[{""1"": 501146}, {""2"": 501120}, {""3"": 501815}, {""4"": 501124}, {""5"": 501175}, {""6"": 501147}, {""7"": 503667}, {""8"": 503645}, {""9"": 503641}]","dance, pop, tech house, electronic, house, latin, french dance, french electronic, french pop",,https://i.scdn.co/image/ab6761610000e5ebaf576a1aa396fac964e3633d,,,,,,,,,,,,,Ofshane,,,,,,,0,453,,,,,,he/him,681126,875312,3847,,,,,0,1508,0.622883,1.605438,2421,118345,7,0,0,453,118345,,,28422,22,,,,,,,,,,,,,,,,,,
,,9,763,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 2, ""trend"": ""gradual decline"", ""trend_score"": 8}",919297,521519,"[501175, 501815, 501146, 501124, 501147, 503746, 503724]",BR,,,,,,59,,,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 501146}, {""4"": 501124}, {""5"": 501147}, {""6"": 503746}, {""7"": 503724}]","house, tech house, dance, electronic, latin, brazilian dance, brazilian electronic",,https://i.scdn.co/image/ab6761610000e5ebdde2db21ed411c674d8cc370,,25743,0,3,,,,,,,,,Jonatas C,0,3,,,,,0,2852,,,8,203,8,he/him,461719,526170,451601,,,8,,0,1507,0.495072,2.019907,3044,220305,8,0,0,2852,220305,,,,,,,,,,,,,,,,,,,,,,
,,0,103,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 0, ""trend"": ""decline"", ""trend_score"": 100}",730192,597199,"[501885, 501815, 503537, 503515, 503512]",US,Dallas,,,,,,,,,,,,,,"[{""1"": 501885}, {""2"": 501815}, {""3"": 503537}, {""4"": 503515}, {""5"": 503512}]","drill, tech house, us dance, us electronic, us hip-hop/rap",,https://i.scdn.co/image/ab6761610000e5eb44777e74af8b8be15854bc51,,9051,,,,,,,,,,,Savannah Low,,,,,,,0,730,,,,,,she/her,586390,506828,3896,,34,1242,,0,1507,0.344615,2.901792,4373,65805,10,0,0,730,65805,,,,,,,,14675,,,,,27,1779,,,,,,,,
,,3,348,False,0,0,,99000,0,,"{""stage"": ""undiscovered"", ""stage_score"": 100, ""trend"": ""decline"", ""trend_score"": 100}",54151,636763,"[501175, 501815, 501431, 503590, 503568, 14095]",GB,London,0,3831,0,0,75,1,3831,0,0,0,0,0,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 501431}, {""4"": 503590}, {""5"": 503568}, {""6"": 14095}]","house, tech house, deep house, uk dance, uk electronic",,https://i.scdn.co/image/ab6761610000e5eb3238e6efbe359eea0397efbd,0.7765,5991,1,4,,,,,,,,,Lex Luca,1,4,,,0,1,1,909,,,403,1202391,153,he/him,892456,419015,7673,,1018,1391,21113,0,1504,1.074286,0.930851,1400,187675,5,1,0,909,187675,,,15076,9,,,,,,,,,277,37163,,,,,,,,
,,19,502,False,0,0,,99000,0,,"{""stage"": ""undiscovered"", ""stage_score"": 74, ""trend"": ""gradual decline"", ""trend_score"": 7}",300259,751683,"[501175, 501815, 507562, 501675, 501147, 503948, 503926, 503924]",MX,,,,,,222,,,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 507562}, {""4"": 501675}, {""5"": 501147}, {""6"": 503948}, {""7"": 503926}, {""8"": 503924}]","house, tech house, art rock, organic house, latin, mexican dance, mexican electronic, mexican rock",,https://i.scdn.co/image/ab6761610000e5ebfaa2c4393257d43ca49d19ff,,,,,,,,,,,,,Jesus Nava,,,,,,,0,1334,,,,10279,1,he/him,628830,715307,137812,,233,4,,0,1503,0.29988,3.334664,5012,191573,12,0,0,1334,191573,,,2884,3,,,,,,,,,,,,,,,,,,
,,14,7209,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 17, ""trend"": ""steady"", ""trend_score"": 88}",1677806,397103,"[501267, 501175, 501815, 501215, 503263]",CO,Medellin,0,418,0,0,33,1,418,,,,,,,"[{""1"": 501267}, {""2"": 501175}, {""3"": 501815}, {""4"": 501215}, {""5"": 503263}]","afro house, house, tech house, latin dance, latin electronic",,https://i.scdn.co/image/ab6761610000e5ebebc223fdbee306e7dd93214d,2.0228,,1,3,,,,,,,,,Dum K,1,3,,,0,1,0,3104,,,,7620,2,he/him,355009,396069,75773,,,1202,443,0,1501,0.102738,9.733511,14610,430203,18,0,0,3104,430203,,,4656,30,,,,,,,,,1340,218846,,,,,,,,
,,1,2072,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 8, ""trend"": ""steady"", ""trend_score"": 74}",388662,323971,"[501175, 501815, 503590, 503568]",GB,,0,12742,0,0,44,3,12742,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 503590}, {""4"": 503568}]","house, tech house, uk dance, uk electronic",,https://i.scdn.co/image/ab6761610000e5eb757cd02c4acd882ea89172d3,,,1,7,,,,,,,,,Serge Santiago,1,7,,,0,3,0,4624,,,,3989,4,he/him,327080,265337,369273,,1305,,,0,1500,0.135196,7.396667,11095,500888,16,0,0,4624,500888,,,40338,108,,,,,,,,,,,,,,,,,,
,,0,96,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 72, ""trend"": ""gradual decline"", ""trend_score"": 50}",1336907,745704,"[501815, 501175, 501303, 501324, 503537, 503515, 503512]",US,Colorado City,,,,,31,,,,,,,,,"[{""1"": 501815}, {""2"": 501175}, {""3"": 501303}, {""4"": 501324}, {""5"": 503537}, {""6"": 503515}, {""7"": 503512}]","tech house, house, bass, brazilian, us dance, us electronic, us hip-hop/rap",,https://i.scdn.co/image/ab6761610000e5eb4ab5a1f92aedef5ce30f2cd4,,,0,1,,,,,,,,,Blake Webber,0,1,,,,,0,1861,,,,21,,he/him,696521,636391,6479,,,,,0,1500,0.616776,1.621333,2432,252232,8,0,0,1861,252232,,,8543791,806,,,,,,,,,,,,,,,,,,
